time,machine_id,polygon_id,rec_bytes,rssi,count_coords,coords
2021-03-03 13:44:38.813586,10001,7411,248,-109
2021-03-03 13:44:39.813594,10001,7511,248,-109
2021-03-03 13:44:40.813598,10001,7611,248,-109
2021-03-03 13:44:41.813621,10001,7711,248,-110
2021-03-03 13:44:42.813615,10001,7811,248,-110
2021-03-03 13:44:43.813647,10001,7911,248,-109
2021-03-03 13:44:44.813646,10001,8011,248,-110
2021-03-03 13:44:45.813654,10001,8111,248,-109
2021-03-03 13:44:46.813667,10001,8211,248,-109
2021-03-03 13:44:47.813670,10001,8311,248,-109
2021-03-03 13:44:48.813665,10001,8411,248,-109
2021-03-03 13:44:49.813713,10001,8511,248,-110
2021-03-03 13:44:50.813706,10001,8611,248,-109
2021-03-03 13:44:51.813676,10001,8711,248,-109
2021-03-03 13:44:52.813728,10001,8811,248,-109
2021-03-03 13:44:53.813726,10001,8911,248,-109
2021-03-03 13:44:54.813731,10001,9011,248,-109
2021-03-03 13:44:55.813729,10001,9111,248,-109
2021-03-03 13:44:56.813729,10001,9211,248,-109
2021-03-03 13:44:57.813777,10001,9311,248,-109
2021-03-03 13:44:58.813749,10001,9411,248,-109
2021-03-03 13:44:59.813824,10001,9511,248,-109
2021-03-03 13:45:00.813805,10001,9611,248,-109
2021-03-03 13:45:01.813818,10001,9711,248,-110
2021-03-03 13:45:02.813805,10001,9811,248,-109
2021-03-03 13:45:03.813833,10001,9911,248,-109
2021-03-03 13:45:04.813963,10001,10011,248,-109
2021-03-03 13:45:05.813765,10001,111,248,-110
2021-03-03 13:45:06.813761,10001,211,248,-109
2021-03-03 13:45:07.813752,10001,311,248,-109
2021-03-03 13:45:08.813790,10001,411,248,-109
2021-03-03 13:45:09.813803,10001,511,248,-109
2021-03-03 13:45:10.813807,10001,611,248,-109
2021-03-03 13:45:11.813820,10001,711,248,-109
2021-03-03 13:45:12.813777,10001,811,248,-110
2021-03-03 13:45:13.813810,10001,911,248,-109
2021-03-03 13:45:14.813962,10001,1011,248,-110
2021-03-03 13:45:15.813918,10001,1111,248,-110
2021-03-03 13:45:16.813978,10001,1211,248,-109
2021-03-03 13:45:17.813984,10001,1311,248,-109
2021-03-03 13:45:18.813975,10001,1411,248,-110
2021-03-03 13:45:19.813997,10001,1511,248,-110
2021-03-03 13:45:20.814054,10001,1611,248,-110
2021-03-03 13:45:21.814064,10001,1711,248,-110
2021-03-03 13:45:22.814062,10001,1811,248,-110
2021-03-03 13:45:23.814098,10001,1911,248,-109
2021-03-03 13:45:24.814073,10001,2011,248,-109
2021-03-03 13:45:25.814036,10001,2111,248,-110
2021-03-03 13:45:26.814068,10001,2211,248,-109
2021-03-03 13:45:27.814048,10001,2311,248,-109
2021-03-03 13:45:28.814085,10001,2411,248,-109
2021-03-03 13:45:29.814114,10001,2511,248,-109
2021-03-03 13:45:30.814085,10001,2611,248,-110
2021-03-03 13:45:31.814076,10001,2711,248,-109
2021-03-03 13:45:32.814093,10001,2811,248,-109
2021-03-03 13:45:33.814138,10001,2911,248,-109
2021-03-03 13:45:34.814159,10001,3011,248,-109
2021-03-03 13:45:35.814134,10001,3111,248,-109
2021-03-03 13:45:36.814199,10001,3211,248,-109
2021-03-03 13:45:37.814168,10001,3311,248,-109
2021-03-03 13:45:38.814156,10001,3411,248,-109
2021-03-03 13:45:39.814217,10001,3511,248,-109
2021-03-03 13:45:40.814192,10001,3611,248,-109
