WKT,WorkAreaId,StartTime,StopTime,AreaQM,DeviceId,AppliedValue,MinGpsFix
"MULTIPOLYGON (((12.1240148715855 51.7299786881332,12.1234997796995 51.7299297856202,12.1234875493791 51.7299756322879,12.123427150412 51.7302348039227,12.1233959739502 51.7303479870409,12.1233673738162 51.7304668953752,12.1233565040285 51.7305171370675,12.1233355605093 51.7305914929745,12.1233086393306 51.730703516669,12.1232911260907 51.7307827978797,12.1232778681339 51.7308308735169,12.1232255165729 51.7310406572985,12.1232098414995 51.7311189318778,12.1232053256889 51.7311335819598,12.1231960769613 51.731154442598,12.1231829492683 51.7311965323735,12.1231736136982 51.731235799986,12.1231731360644 51.7312357550471,12.1231660136868 51.7312678175677,12.1236813089402 51.7313159740839,12.1236944806114 51.7312581256324,12.1237020503836 51.7312323127272,12.123719476781 51.731186160475,12.1237268439208 51.7311592690361,12.1237380610786 51.7311014955839,12.1237466729611 51.7310639895764,12.1237917586985 51.7308843777734,12.1238059285017 51.7308325811952,12.1238232535829 51.7307542526892,12.1238383207587 51.7306945468642,12.1238490168614 51.7306465970559,12.1238669787876 51.7305840600801,12.1239099079361 51.7304013115418,12.1239430673019 51.7302801832258,12.1240013531012 51.7300294331412,12.1240148715855 51.7299786881332)))",245,1599212704,1599212758,5422.96491058866,3,,2
"MULTIPOLYGON (((12.1243511648296 51.7286444889827,12.1238366959984 51.728593582183,12.1238224252994 51.7286484615825,12.1238367104717 51.7286498187376,12.1238208911269 51.7287147195145,12.1238065625346 51.7287134702128,12.1237917563225 51.7287770318101,12.1236665041629 51.729264852689,12.1236808038086 51.7292662278197,12.1236577478009 51.7293549911589,12.1236051951557 51.7295677769078,12.1235909099834 51.7295663478504,12.123556839775 51.7297002568208,12.1235335956141 51.7297980438936,12.1234997796995 51.7299297856202,12.1240148715855 51.7299786881332,12.1240233874251 51.7299467647294,12.1240230545386 51.7299467287782,12.124049077578 51.7298452477269,12.1240816136139 51.7297099096991,12.124115669349 51.7295787330146,12.1241577288332 51.7294055833862,12.1242492581442 51.7290522107446,12.1242962675056 51.7288643660919,12.124307484333 51.7288231750851,12.1243339705188 51.7287098211731,12.1243511648296 51.7286444889827)))",246,1599212758,1599212811,5373.37884066176,3,,2
"MULTIPOLYGON (((12.1246867315314 51.7273110592416,12.124187069153 51.7272593075785,12.1241696003635 51.7273313626467,12.1241488751716 51.727408082375,12.1241317826774 51.7274815125742,12.1241142415233 51.7275475458268,12.1240958175224 51.7276255058693,12.1240701860176 51.7277238232437,12.1240559012659 51.7277224211493,12.1240404442094 51.7277880589394,12.1240297487367 51.7278272456797,12.1240440190155 51.7278287196764,12.1240397495102 51.7278454369555,12.1240254502856 51.7278440168855,12.1240103550515 51.7279087648849,12.1240246253303 51.7279101310282,12.1240053474284 51.7279846487493,12.1239910482038 51.7279833005816,12.123987126048 51.7280013031139,12.1240014397455 51.7280025434282,12.1239849840589 51.7280620245858,12.1239679784021 51.7281351402126,12.1239468769148 51.7282105656999,12.1239135024089 51.7283461464288,12.1238991742385 51.7283449061145,12.1238366959984 51.728593582183,12.1243511648296 51.7286444889827,12.1243595716408 51.7286125533485,12.1243592821828 51.7286125173973,12.1244017601425 51.7284456591785,12.1244358148747 51.7283040746096,12.12446943542 51.7281797196236,12.1244843714522 51.7281147649052,12.1245270954512 51.7279516366169,12.1245385290417 51.72790071183,12.1245559833583 51.727834948211,12.1245779387467 51.7277431739437,12.1245889815689 51.7277032322295,12.1246144538718 51.7275971853604,12.1246334567887 51.7275251123167,12.124648523077 51.7274598430258,12.1246710429084 51.7273759600333,12.1246867315314 51.7273110592416)))",247,1599212811,1599212865,5309.95072670269,3,,2
"MULTIPOLYGON (((12.1250235672669 51.7259740801917,12.1245090853294 51.7259233621123,12.1244864793268 51.7260117569929,12.1245007202401 51.726013266941,12.1244534386712 51.726194901119,12.1244380689051 51.7262636307226,12.1244237266845 51.7262624533226,12.1244156799896 51.726298098884,12.1243708008512 51.7264711317503,12.1243850707095 51.7264725697962,12.1243836234622 51.7264790949292,12.1243810039446 51.7264883433615,12.1243667051414 51.7264869862058,12.1243072522229 51.7267166780784,12.1243215220812 51.7267180711853,12.1242913180303 51.7268375997584,12.1242881775037 51.7268534362383,12.1242738352831 51.7268522138993,12.1242529949222 51.7269345150606,12.1242672937254 51.7269358901919,12.1242647031527 51.7269468013648,12.1242504043496 51.7269454531968,12.1242463375847 51.7269632220508,12.1242606508603 51.7269644803409,12.1242448324475 51.7270256332405,12.1242305625893 51.7270241951946,12.1241888963399 51.7271954215158,12.1242031661982 51.7271967966472,12.1241952931729 51.7272273551214,12.1241948445263 51.7272273101825,12.124187069153 51.7272593075785,12.1246867315314 51.7273110592416,12.1247164469204 51.7271954035403,12.1247406014776 51.7270921428608,12.124779604792 51.7269392156729,12.1247960599936 51.7268689671334,12.1249063112918 51.7264384251951,12.1249314210322 51.7263440624243,12.1249530429066 51.7262467606473,12.1250235672669 51.7259740801917)))",248,1599212865,1599212918,5354.53374617981,3,,2
"MULTIPOLYGON (((12.1253585966788 51.7246394062013,12.1248580809328 51.7245920315677,12.1248498752822 51.7246209812347,12.1248293105034 51.724710625438,12.1248149831768 51.7247093851232,12.1247856049214 51.7248294979298,12.1247639547391 51.724906568217,12.1247781952333 51.7249080691776,12.1247709881539 51.724935985249,12.1247567042435 51.7249345741662,12.1247400903335 51.7250052181845,12.1247104081651 51.7251204236585,12.1246922457461 51.7251968648004,12.1246857767411 51.7252192623696,12.1247000027633 51.7252207813059,12.1246796840093 51.7252958293405,12.1246555591069 51.725394695015,12.1246412173083 51.7253934816635,12.1246180041449 51.7254851391315,12.1246322591112 51.72548664908,12.1246203341445 51.7255290804299,12.1246008547692 51.7256120017673,12.1245865563868 51.7256106805624,12.1245640668257 51.7257068858514,12.1245532706786 51.7257477982651,12.124567540117 51.7257491913723,12.1245605790624 51.7257754986295,12.124546295152 51.7257740785589,12.1245420982583 51.7257926383423,12.1245563821687 51.7257939146083,12.1245541245294 51.7258002779626,12.124539840619 51.7257987949775,12.124531519192 51.7258356179473,12.1245090853294 51.7259233621123,12.1250235672669 51.7259740801917,12.1250318468013 51.7259421322298,12.125031759969 51.725942123242,12.1250460149353 51.7258865068063,12.1250536851203 51.725852254344,12.125079474308 51.7257542065583,12.1251194605739 51.7255826746132,12.1251401700732 51.7255081478703,12.1251792446001 51.7253478596487,12.1252076242843 51.7252443113364,12.1252761204829 51.724966040414,12.1253004479939 51.724879101535,12.1253183209719 51.7248088529795,12.1253493200967 51.7246733890299,12.1253585966788 51.7246394062013)))",249,1599212918,1599212972,5353.66226261354,3,,2
"MULTIPOLYGON (((12.1256874015869 51.7233390889001,12.1251733834211 51.7232863575445,12.1251349890804 51.7234454054512,12.1251110523146 51.7235302321999,12.1251252928089 51.7235317331606,12.1251016889002 51.7236217638388,12.1250919057964 51.723665929832,12.1250775784699 51.7236646985049,12.1250668836271 51.7237132235755,12.1250438296562 51.7237978975317,12.1250580990946 51.7237994074802,12.1250355805894 51.7238862385057,12.1250212532629 51.7238849712275,12.1250020778006 51.7239657894225,12.1249856375552 51.7240257199968,12.124964334702 51.7241132970087,12.12494339365 51.7241910054288,12.1249222499893 51.7242858176106,12.1249019891235 51.7243594365869,12.1248884432875 51.7244167607025,12.1248456205003 51.7245843380206,12.1248598754667 51.7245857221401,12.1248580809328 51.7245920315677,12.1253585966788 51.7246394062013,12.1253673233231 51.7246074995518,12.1253668312735 51.7246074456251,12.1254038652418 51.7244639915315,12.1254152836869 51.7244148732669,12.1254328238079 51.7243520306491,12.1254575420642 51.7242432514439,12.1254793080229 51.724162343371,12.1254992215596 51.7240800511788,12.1255176734196 51.7240122203383,12.1255395985708 51.7239191427997,12.1255830436559 51.723757200825,12.1256066475646 51.7236517471016,12.125649875569 51.7234948023373,12.1256874015869 51.7233390889001)))",250,1599212972,1599213025,5254.95919801994,3,,2
"MULTIPOLYGON (((12.1262018379202 51.7233891302303,12.1260166672608 51.7233684852806,12.1260154805477 51.7233716759454,12.1259013824251 51.7233595244557,12.125900065463 51.7233639464475,12.1256860084702 51.723341512928,12.1256611309115 51.7234337366235,12.1256472087408 51.7234929481726,12.1256234310625 51.7235820081667,12.1256079024875 51.7236502434553,12.1255093763562 51.724040969575,12.1254933267852 51.7241119551268,12.1254469436697 51.7242897785178,12.1254371749948 51.7243331086451,12.1253995619785 51.7244721317542,12.1253608780259 51.724638756361,12.1258762877848 51.7246860590907,12.1259155361496 51.7245169628421,12.1259507757397 51.7243874398253,12.1259628020639 51.7243350769708,12.1260073327493 51.7241647853463,12.1260253215832 51.724085881553,12.1261226465292 51.7237001885947,12.1261399841181 51.7236246372465,12.1261619527825 51.7235427135563,12.1261766998636 51.7234802304522,12.1262018379202 51.7233891302303)))",251,1599213051,1599213105,5259.89673665965,3,,2
"MULTIPOLYGON (((12.1258762877848 51.7246860590907,12.1253608780259 51.724638756361,12.1253466540074 51.7246994376461,12.1253136566232 51.7248256171769,12.1253078241908 51.7248526164867,12.1252853049233 51.7249366882391,12.1252740887071 51.7249859682709,12.1252421622906 51.7251049126338,12.1252247373561 51.7251763745221,12.1252045626396 51.7252500204424,12.1251982236684 51.7252806328423,12.125174575543 51.7253793726618,12.1251403335205 51.7255152769772,12.125122908586 51.7255800968915,12.1250899256743 51.7257166033887,12.1250566822569 51.7258409763744,12.1250329762414 51.7259377658443,12.1250232796416 51.7259728182105,12.1255385887926 51.7260207950134,12.1255464473802 51.7259926183036,12.1255721361333 51.7258881532643,12.1256039467695 51.7257694425839,12.125638970309 51.7256245414944,12.125654065165 51.7255691947068,12.1256893202651 51.7254294256432,12.125712982863 51.7253306139215,12.1257196836476 51.7252979523063,12.1257385992534 51.7252297889356,12.1257575003867 51.7251525119497,12.1257880519122 51.7250389962097,12.125801091668 51.7249823461931,12.1258214255825 51.7249069836056,12.1258295302032 51.7248708976439,12.1258603422343 51.7247534722169,12.1258687073607 51.7247180603392,12.1258688665586 51.7247180783148,12.1258762877848 51.7246860590907)))",252,1599213105,1599213159,5410.77687046993,3,,2
"MULTIPOLYGON (((12.1255385887926 51.7260207950134,12.1250232796416 51.7259728182105,12.1250144770095 51.7260047291223,12.1250149546173 51.7260047740612,12.1249898150794 51.7261014286921,12.1249786274784 51.7261519220636,12.1249462514587 51.7262830897858,12.1248961894773 51.7264790234806,12.1248768391248 51.7265498382321,12.1248575756102 51.7266355097908,12.1248395567704 51.7267030170377,12.1248087148848 51.7268322344107,12.1247841832113 51.7269235053589,12.1247655565071 51.727003496638,12.124732109488 51.7271342599098,12.1247005873731 51.7272678812971,12.1246905141904 51.7273068882804,12.1252046228063 51.7273594668177,12.1252150867591 51.7273189678623,12.125248186427 51.7271787314659,12.1252854398355 51.7270324642664,12.1252997391237 51.7269702418366,12.1253283376999 51.7268632512538,12.1253550837368 51.726749852381,12.1253720749962 51.7266865693926,12.1253924963479 51.7265960713938,12.1254093573506 51.7265349994004,12.1254730962827 51.7262843121244,12.1254934163237 51.7262018132535,12.1255060801669 51.7261450104576,12.1255385887926 51.7260207950134)))",253,1599213159,1599213211,5416.83688807097,3,,2
"MULTIPOLYGON (((12.1252046228063 51.7273594668177,12.1246905141904 51.7273068882804,12.1246822802379 51.7273388519512,12.1245875374279 51.727706811751,12.1245650168333 51.7278001678438,12.1245414107344 51.7278847069224,12.1245127244757 51.7280036332554,12.1244698687684 51.7281637955327,12.1244570308716 51.728216913325,12.1244424851148 51.7282844565076,12.1243838968327 51.7285250144959,12.1243527935179 51.7286431139529,12.1248677856756 51.7286920973654,12.1249010165787 51.7285654415398,12.1249519194908 51.728356583459,12.1249849477665 51.7282125362751,12.1250270219108 51.7280555287093,12.1250566489398 51.7279328364956,12.125078634019 51.7278545619012,12.1251034558826 51.7277520292828,12.1251963750454 51.7273914214888,12.1252046228063 51.7273594668177)))",254,1599213211,1599213263,5411.09420537564,3,,2
"MULTIPOLYGON (((12.1248677856756 51.7286920973654,12.1243527935179 51.7286431139529,12.1243443787195 51.7286750506637,12.1243446971435 51.728675077627,12.1242940243138 51.7288756669025,12.1242636437741 51.7289898027215,12.1242220894485 51.7291692527382,12.124198381338 51.7292664016529,12.1241846601604 51.7293184139362,12.1241679863245 51.7293748482072,12.1241480703537 51.729463207073,12.124118399031 51.7295699729124,12.1240890750799 51.7296885576825,12.1240365206542 51.7298897311637,12.1240166481049 51.7299771553004,12.1245316988456 51.7300261926284,12.1245523964024 51.7299352362941,12.1246029823892 51.7297419630717,12.1246332905598 51.7296195764705,12.1246615723961 51.7295180774703,12.1246844120777 51.7294179176493,12.1246987701031 51.7293710823273,12.1247124768068 51.729319114983,12.1247369665034 51.7292189281986,12.124779389258 51.7290358561065,12.1248077724111 51.728929629534,12.1248677856756 51.7286920973654)))",255,1599213263,1599213315,5408.98094684872,3,,2
"MULTIPOLYGON (((12.1245316988456 51.7300261926284,12.1240166481049 51.7299771553004,12.1239973591862 51.7300591774564,12.1239573668536 51.7302152592093,12.1239286210076 51.7303223845354,12.1238982540465 51.7304526354143,12.1238426584803 51.730669330742,12.1238181970101 51.7307718183747,12.1237987146794 51.730844924961,12.1237754111487 51.7309426041324,12.1237058479383 51.731213396896,12.123681502262 51.731313278073,12.1241965537142 51.7313623423531,12.1242211309784 51.7312614725205,12.1242899994251 51.7309935019192,12.124314084565 51.7308926410744,12.1243325971214 51.7308234531593,12.1243528031642 51.7307378086227,12.1244129725911 51.73050301191,12.1244438895735 51.730370496111,12.1244711879952 51.7302690240973,12.1245116869263 51.7301110549111,12.1245241492493 51.7300582157642,12.1245244242599 51.7300582427275,12.1245316988456 51.7300261926284)))",256,1599213315,1599213367,5416.91636258227,3,,2
"MULTIPOLYGON (((12.1241965537142 51.7313623423531,12.123681502262 51.731313278073,12.1236737146656 51.7313452754495,12.1236662747516 51.7313758968043,12.1236427970463 51.731458170911,12.1236225761127 51.7315544210103,12.123615063826 51.7315854647906,12.1235703519693 51.7317485929354,12.1235466426714 51.7318492919841,12.1235253361472 51.7319283754302,12.1234892076932 51.7320784802867,12.1234611849821 51.7321860819478,12.1234897432512 51.7321889670241,12.1234883826444 51.7321939732156,12.1235026690162 51.7321953932843,12.1235010768167 51.7322009477303,12.1235153631886 51.7322023138723,12.123514277598 51.7322069246017,12.1235428792907 51.7322097018247,12.123541895022 51.7322139710185,12.1235704822402 51.7322168021681,12.123569353226 51.7322213320075,12.1235979114951 51.7322241901205,12.1235964929901 51.732229196312,12.1236107793619 51.7322305804296,12.1236094766532 51.7322354068656,12.1236237630251 51.7322367550321,12.1236227498072 51.7322413208226,12.1236513515 51.73224408007,12.1236502224858 51.732248708775,12.1236645088576 51.7322500928926,12.1236631627253 51.7322549103408,12.1236917788926 51.7322575886982,12.1236904761839 51.7322624960242,12.1237047915048 51.7322637902641,12.1237043717431 51.7322653541372,12.1237330168595 51.7322679156535,12.1237321049634 51.7322713310086,12.1237464202843 51.7322725713218,12.1237460294717 51.7322743509015,12.1239622067395 51.7322909243615,12.1240033433847 51.7321312025841,12.1240407455983 51.7319760196338,12.1240608073119 51.7319018255382,12.1240870351799 51.7317911141063,12.1241288376539 51.7316394184134,12.1241376381748 51.7316034583193,12.1241593789352 51.7315005662531,12.1241790064126 51.7314335174399,12.1241886609313 51.7313943217462,12.1241887622531 51.7313943397218,12.1241965537142 51.7313623423531)))",257,1599213367,1599213405,3708.69284282048,3,,2
"MULTIPOLYGON (((12.1239622067395 51.7322909243615,12.1237460294717 51.7322743509015,12.1237455228628 51.7322767506379,12.1237598381837 51.7322779999388,12.1237588683895 51.7322826735826,12.1237731981849 51.7322839498469,12.1237721415435 51.7322885515885,12.1237864568644 51.7322898368406,12.1237854002229 51.7322940880589,12.1238140453393 51.7322966136241,12.1238129307996 51.732300037967,12.1238272605951 51.7323011973902,12.1238262329027 51.7323043341242,12.1238406061217 51.732305385694,12.1238398679202 51.7323098436312,12.1238542266647 51.7323109311522,12.1238534305649 51.7323151913583,12.1238677603604 51.732316287867,12.1238668629389 51.7323197751243,12.1238812361579 51.7323208087186,12.1238803966346 51.7323242060982,12.1239091575473 51.7323261564457,12.1239083759221 51.7323301919574,12.1239227636157 51.7323311446617,12.1239219675159 51.732334551029,12.1239363552095 51.7323354318311,12.1239355880589 51.7323380203108,12.1239500047016 51.7323388112351,12.1239622067395 51.7322909243615)))",258,1599213405,1599213406,45.957274268319,3,,2
"MULTIPOLYGON (((12.124014408209 51.7327195410116,12.1239704053932 51.7327105981742,12.1239412535277 51.7327023653712,12.1239163716722 51.7326939438249,12.1238677225064 51.7326747099837,12.1238603983535 51.7326824664346,12.123922624704 51.7327063829072,12.1239669025374 51.7327193163172,12.1239826509136 51.7327229294032,12.1240131199687 51.7327284928367,12.124014408209 51.7327195410116)))",259,1599213422,1599213425,11.3941655021663,3,,2
"MULTIPOLYGON (((12.1244818523628 51.7323257171197,12.1239685576214 51.732270019867,12.1239630573112 51.7322896581593,12.1239510868992 51.7323409693768,12.1239654021803 51.7323421917145,12.1239643310672 51.7323479798427,12.123993005053 51.7323503256524,12.1239919484144 51.7323553318441,12.1240062926446 51.7323565182306,12.1240051925825 51.732361497459,12.1240338665683 51.732363870232,12.1240328678277 51.7323694786047,12.1240471975833 51.7323706200524,12.1240462712153 51.7323760486695,12.1240606154454 51.7323771451783,12.1240595877559 51.7323810189101,12.124073903037 51.7323821873211,12.1240729621945 51.7323853510185,12.1240872774756 51.7323865913317,12.1240869735111 51.7323883619237,12.1241156185478 51.732390806599,12.1241146198073 51.7323962262284,12.1241289495629 51.7323973946394,12.1241279652969 51.7324026884399,12.1241566537571 51.732404980323,12.1241553800011 51.7324099236002,12.1241840395123 51.7324123502999,12.1241828091797 51.7324172845893,12.1241971099864 51.7324185338903,12.1241961401948 51.7324234142531,12.1242247852316 51.7324258679162,12.124223641746 51.7324307572667,12.1242379425526 51.7324320065677,12.1242365095771 51.7324371206127,12.1242508103837 51.7324384418158,12.1242493774081 51.7324436097875,12.1242636637403 51.7324449759296,12.1242629400152 51.7324493350013,12.1242915995265 51.732451923481,12.1242909626485 51.7324559769683,12.1243052779296 51.7324571903182,12.1243044673575 51.7324616212921,12.1243331413433 51.7324639940652,12.1243319110107 51.7324690631713,12.1243462262919 51.7324702855089,12.1243445327753 51.7324785902147,12.1243588770054 51.732479785589,12.1243586309389 51.7324826347142,12.124372975169 51.7324837491985,12.1243723238165 51.7324869308715,12.1243866535721 51.7324880453558,12.1243862627606 51.7324896451801,12.1244005925162 51.7324907866277,12.1243993332347 51.7324957658561,12.1244136485158 51.7324969612304,12.1244128958418 51.732500879901,12.1244415987765 51.7325032436863,12.1244496465989 51.7324628166664,12.1244628618179 51.7324080541426,12.1244688108377 51.7323770103617,12.1244763231035 51.7323454452896,12.1244818523628 51.7323257171197)))",260,1599213435,1599213444,504.85096058121,3,,2
"MULTIPOLYGON (((12.1248206520222 51.7309889681201,12.1243062144745 51.7309371355997,12.1242967773781 51.7309676491088,12.1242908140595 51.7309913678571,12.1242663962962 51.7311139791357,12.1242135080288 51.7313010327885,12.1242023774657 51.7313443988213,12.1241814769025 51.7314352203263,12.1241475351983 51.7315654891925,12.1241144474646 51.7316854850275,12.1240972956865 51.7317621597686,12.1240820255382 51.7318216948155,12.1240597209898 51.7319017219981,12.1240347966339 51.7320027446321,12.1240107986187 51.7320859175373,12.1239969758778 51.7321723080673,12.1239903322777 51.7321917666084,12.1239685576214 51.732270019867,12.1244818523628 51.7323257171197,12.1244908168177 51.7322938498003,12.1244907589214 51.7322938408125,12.1245150898403 51.7322067941746,12.1245205610404 51.7321756874721,12.124525554596 51.7321351885408,12.1245508408037 51.7320476475751,12.1245738401077 51.7319543993698,12.1245969986266 51.7318711096235,12.1246133977527 51.7318067930783,12.1246279731455 51.7317403913683,12.1246623924941 51.7316153264261,12.124697448702 51.7314804378415,12.1247266139616 51.7313573951495,12.1247809930587 51.7311642028438,12.1247869997995 51.7311397470976,12.1248051502886 51.7310431734142,12.1248091017109 51.7310266898279,12.1248206520222 51.7309889681201)))",261,1599213444,1599213500,5413.7596738549,3,,2
"MULTIPOLYGON (((12.1248908802305 51.730710257099,12.1243756466088 51.7306619837389,12.124322483334 51.7308823550878,12.1243062144745 51.7309371355997,12.1248206520222 51.7309889681201,12.1248303930741 51.7309571873342,12.1248299299038 51.7309571334076,12.1248380498594 51.7309292982566,12.1248908802305 51.730710257099)))",262,1599213500,1599213512,1123.04172408477,3,,2
"MULTIPOLYGON (((12.1248908841041 51.7307102602639,12.1243756243043 51.7306620677918,12.1243752769284 51.7306636676165,12.1248905077802 51.7307119499664,12.1248908841041 51.7307102602639)))",263,1599213513,1599213513,6.64841358704025,3,,2
"MULTIPOLYGON (((12.1252175752755 51.7294062686404,12.1247031701669 51.7293547866294,12.1246826900671 51.7294288099958,12.1246571007974 51.72954023152,12.1246362154377 51.7296199082008,12.1245937210397 51.7298019017834,12.1245764974928 51.7298678720978,12.1245439464366 51.7299833291358,12.1245364491279 51.7300229742389,12.1245270557818 51.7300612531993,12.1244942152542 51.7301815187002,12.1244664115285 51.7303019819324,12.1244495932416 51.7303560434366,12.1244437603934 51.7303787285965,12.124430951285 51.7304363582499,12.1244128014297 51.7305012500305,12.1243889489883 51.7306038994802,12.1243805977391 51.7306456836753,12.1243772543448 51.7306574936199,12.1243755898843 51.7306586710192,12.1248899370987 51.7307104765904,12.1248932515459 51.7307025134162,12.1248975936166 51.730686083752,12.1249047001388 51.7306499708469,12.1249267578577 51.7305544846589,12.1249449511337 51.7304889996847,12.124961219425 51.7304173221292,12.1249815982099 51.7303504620244,12.1250083164179 51.7302342140617,12.1250423582517 51.7301092299756,12.1250537634239 51.7300617025883,12.1250576278668 51.7300375703957,12.1250908881279 51.72991947095,12.1251097037673 51.7298469755064,12.1251502442335 51.7296728552202,12.1251732282607 51.7295846311594,12.1251968201779 51.7294813166139,12.1252175752755 51.7294062686404)))",264,1599213524,1599213577,5286.95727889745,3,,2
"MULTIPOLYGON (((12.1255539626457 51.7280711865897,12.1250399924208 51.7280180687903,12.1249891193261 51.7282035316989,12.1249753264216 51.7282709041226,12.1249460183087 51.7283943962653,12.1249110946167 51.7285222025439,12.1248934518563 51.7286072089984,12.1248455602289 51.7287887622213,12.124827454328 51.7288646730391,12.1248039788914 51.7289458417101,12.124773498454 51.7290806674475,12.1247409483573 51.7292045460649,12.124715982187 51.7293081482431,12.1247031701669 51.7293547866294,12.1252175752755 51.7294062686404,12.125226406492 51.7293743792183,12.12522630518 51.7293743612427,12.1252309944781 51.7293572664789,12.1252549185821 51.7292577088032,12.1252880041851 51.7291316461545,12.125316704426 51.72900341745,12.1253425824042 51.7289132969468,12.1253611369725 51.7288354717311,12.1254101430319 51.7286489392763,12.1254258174449 51.728572426277,12.1254612042775 51.7284428044661,12.1254925241571 51.7283101537723,12.1255022645818 51.7282596154668,12.1255539626457 51.7280711865897)))",265,1599213577,1599213631,5416.16164203134,3,,2
"MULTIPOLYGON (((12.1258884639802 51.7267377997166,12.1253740312662 51.7266867221324,12.125369544724 51.7267043112284,12.1253514827736 51.7267876010353,12.1253289198084 51.7268748095166,12.1253064002612 51.7269523651165,12.125267946253 51.7271116556364,12.1252507816111 51.7271706784228,12.1252315618433 51.7272572937103,12.125201545429 51.7273797073469,12.1251714421783 51.7274995684524,12.12514801085 51.7275843052928,12.1251090792422 51.727749276093,12.125074098686 51.7278848118963,12.1250540684461 51.7279675264849,12.1250488582681 51.7279861761395,12.1250487424864 51.7279861671517,12.1250399924208 51.7280180687903,12.1255539626457 51.7280711865897,12.1255695142502 51.7280147932481,12.1255880972184 51.7279378488177,12.1256248145006 51.7277953025419,12.1256618357099 51.7276379174325,12.1256862511829 51.7275494506612,12.1257171649057 51.7274262371117,12.125747441829 51.7273026820264,12.1257636078535 51.7272278587133,12.1257831170755 51.7271600638483,12.125819718576 51.7270077658254,12.1258432946314 51.7269263185145,12.1258605605824 51.7268601234754,12.1258857431094 51.7267483873278,12.1258884639802 51.7267377997166)))",266,1599213631,1599213684,5401.37914037299,3,,2
"MULTIPOLYGON (((12.1262236948135 51.7254056187638,12.1257103047597 51.7253531750242,12.1256807957581 51.7254730721083,12.1256686679782 51.7255162314634,12.1256487975226 51.725603763525,12.1256212856972 51.7257043188905,12.1255990707304 51.7257930643034,12.125587463953 51.7258457686887,12.1255685197239 51.7259223086863,12.125549083437 51.7259943817535,12.1255147551626 51.7261303939404,12.1254968239939 51.7261919512963,12.1254745800825 51.7262941334514,12.1254361272051 51.7264340193746,12.1254113361705 51.7265403179363,12.1253740312662 51.7266867221324,12.1258884639802 51.7267377997166,12.1258966789242 51.7267058370292,12.1258965920905 51.7267058280414,12.1259274904319 51.7265844569602,12.1259502264012 51.7264865350164,12.1259906475102 51.7263386589502,12.1260100403802 51.726247729505,12.1260308949517 51.7261752879385,12.1260624590185 51.7260495577804,12.1260945296156 51.7259276114809,12.126113792235 51.7258431802059,12.1261351533366 51.7257576973599,12.1261647346996 51.7256488013277,12.1261821159212 51.7255711378567,12.1261959659038 51.7255214084289,12.1262236948135 51.7254056187638)))",267,1599213684,1599213738,5403.25236572414,3,,2
"MULTIPOLYGON (((12.1265606709518 51.7240685893076,12.1260460369791 51.7240181857843,12.1260379616787 51.7240519798727,12.1259843578927 51.7242581867264,12.1258962097661 51.7246164939411,12.1258703919599 51.7247118993263,12.1258490314879 51.7248074664917,12.1258175985983 51.7249255570574,12.1258034740585 51.724987473939,12.1257617227295 51.7251434300618,12.1257342696026 51.7252604510806,12.1257185531578 51.7253212355008,12.1257181913612 51.7253211995496,12.1257103047597 51.7253531750242,12.1262236948135 51.7254056187638,12.1262280930342 51.72538897647,12.1262322898749 51.7253737062156,12.1262321596281 51.7253736882401,12.1262499600215 51.7253065854039,12.1262750976501 51.7251985791379,12.1263196565208 51.7250314152417,12.1263314945059 51.7249787917344,12.1263652428939 51.7248512280386,12.1263845483611 51.7247641723098,12.1264114226135 51.7246645965903,12.1264987747875 51.7243094261141,12.1265537534006 51.724097601892,12.1265606709518 51.7240685893076)))",268,1599213738,1599213791,5416.51056698925,3,,2
"MULTIPOLYGON (((12.1267185011059 51.7234321369724,12.1262176009325 51.7233854364183,12.1262165300145 51.7233894359846,12.1262022318124 51.7233880788284,12.1261733170272 51.7235130450531,12.1261519276115 51.7235954990336,12.1261357625388 51.7236512053527,12.1261030416533 51.7237774658191,12.1260832730864 51.7238723678881,12.1260541846388 51.7239862341928,12.1260536925954 51.7239861892538,12.1260460369791 51.7240181857843,12.1265606709518 51.7240685893076,12.1265995857954 51.7239156351066,12.1266174874918 51.7238285614022,12.1266483849224 51.7237089608878,12.1266705847626 51.7236308839608,12.1266892100521 51.7235581907196,12.1267185011059 51.7234321369724)))",269,1599213791,1599213817,2574.42876934773,3,,2
"MULTIPOLYGON (((12.1272325842897 51.7234799561729,12.1271325992115 51.7234698718723,12.1271316006631 51.7234734310372,12.1268601402351 51.723446323862,12.1268591272151 51.7234499729048,12.1267162190305 51.7234358351108,12.1267084911347 51.7234679664607,12.1267087516256 51.7234685596549,12.1272221646549 51.7235235379675,12.1272274178874 51.7234974733759,12.1272325842897 51.7234799561729)))",270,1599213844,1599213848,153.548221331596,3,,2
